Kanal,Datum,Bestellungen,Umsatz,RE1_abs,RE1_rel,AvgWarenkorbwert,AnzahlArtikelproWarenkorb
teufel-tyre24,2018-07-27,16,1801.93,376.48,0.208932,112.620625,1.0625
teufel-tyre24,2018-07-28,6,382.50,99.39,0.259843,63.750000,1.0000
teufel-tyre24,2018-07-30,22,2474.91,511.86,0.206820,112.495909,1.1818
teufel-tyre24,2018-07-31,12,1420.87,314.63,0.221435,118.405833,1.2500
teufel-tyre24,2018-08-01,22,2191.71,532.01,0.242737,99.623182,1.1818
teufel-tyre24,2018-08-02,13,1369.92,294.10,0.214684,105.378462,1.3077
teufel-tyre24,2018-08-03,20,2027.99,459.64,0.226648,101.399500,1.3000
teufel-tyre24,2018-08-04,5,731.99,196.82,0.268883,146.398000,1.4000
teufel-tyre24,2018-08-05,2,187.15,34.82,0.186054,93.575000,1.0000
teufel-tyre24,2018-08-06,22,2519.62,572.86,0.227360,114.528182,1.0909
teufel-tyre24,2018-08-07,23,2441.34,539.39,0.220940,106.145217,1.1304
teufel-tyre24,2018-08-08,22,2312.86,522.99,0.226123,105.130000,1.1818
teufel-tyre24,2018-08-09,10,1273.86,282.77,0.221979,127.386000,1.0000
teufel-tyre24,2018-08-10,17,2235.15,512.31,0.229206,131.479412,1.5294
teufel-tyre24,2018-08-11,3,378.10,79.67,0.210711,126.033333,1.3333
teufel-tyre24,2018-08-12,2,265.60,58.10,0.218750,132.800000,1.0000
teufel-tyre24,2018-08-13,30,3341.07,751.96,0.225066,111.369000,1.1333
teufel-tyre24,2018-08-14,16,1944.68,426.37,0.219249,121.542500,1.1250
teufel-tyre24,2018-08-15,17,1766.22,392.00,0.221943,103.895294,1.1765
teufel-tyre24,2018-08-16,12,1522.98,314.05,0.206208,126.915000,1.3333
teufel-tyre24,2018-08-17,13,1360.23,300.53,0.220941,104.633077,1.0769
teufel-tyre24,2018-08-18,3,403.66,88.31,0.218773,134.553333,1.0000
teufel-tyre24,2018-08-19,2,113.62,15.73,0.138444,56.810000,1.0000
teufel-tyre24,2018-08-20,28,2837.87,683.59,0.240881,101.352500,1.4643
teufel-tyre24,2018-08-21,15,1672.53,361.80,0.216319,111.502000,1.0667
teufel-tyre24,2018-08-22,10,928.08,193.12,0.208086,92.808000,1.1000
teufel-tyre24,2018-08-23,12,1083.05,244.28,0.225548,90.254167,1.0833
teufel-tyre24,2018-08-24,22,3132.12,666.79,0.212888,142.369091,1.0909
teufel-tyre24,2018-08-25,8,666.71,145.10,0.217636,83.338750,1.1250
teufel-tyre24,2018-08-26,4,232.99,53.19,0.228293,58.247500,1.0000
teufel-tyre24,2018-08-27,26,2626.37,596.41,0.227085,101.014231,1.3077
teufel-tyre24,2018-08-28,26,4089.82,911.63,0.222902,157.300769,1.2308
teufel-tyre24,2018-08-29,24,3320.11,753.83,0.227050,138.337917,1.3750
teufel-tyre24,2018-08-30,17,2145.99,507.15,0.236324,126.234706,1.3529
teufel-tyre24,2018-08-31,11,1068.17,235.44,0.220414,97.106364,1.3636
teufel-tyre24,2018-09-01,4,399.98,97.71,0.244287,99.995000,2.5000
teufel-tyre24,2018-09-02,1,41.32,10.48,0.253630,41.320000,1.0000
teufel-tyre24,2018-09-03,26,3520.05,780.40,0.221701,135.386538,1.3846
teufel-tyre24,2018-09-04,23,1905.60,440.08,0.230940,82.852174,1.0870
teufel-tyre24,2018-09-05,20,1998.65,441.50,0.220899,99.932500,1.4000
teufel-tyre24,2018-09-06,20,1672.02,354.97,0.212300,83.601000,1.3000
teufel-tyre24,2018-09-07,14,1432.44,318.53,0.222369,102.317143,1.2857
teufel-tyre24,2018-09-08,9,919.10,193.50,0.210532,102.122222,1.1111
teufel-tyre24,2018-09-10,17,1683.03,382.44,0.227233,99.001765,1.2353
teufel-tyre24,2018-09-11,27,2441.23,547.83,0.224407,90.415926,1.2593
teufel-tyre24,2018-09-12,15,1232.22,293.79,0.238423,82.148000,1.0667
teufel-tyre24,2018-09-13,19,1603.99,370.01,0.230681,84.420526,1.3684
teufel-tyre24,2018-09-14,15,1017.32,219.52,0.215783,67.821333,1.0667
teufel-tyre24,2018-09-15,5,856.09,189.26,0.221075,171.218000,1.0000
teufel-tyre24,2018-09-16,5,391.93,91.26,0.232848,78.386000,1.2000
teufel-tyre24,2018-09-17,25,2571.42,573.67,0.223095,102.856800,1.2000
teufel-tyre24,2018-09-18,21,2837.76,640.83,0.225822,135.131429,1.3333
teufel-tyre24,2018-09-19,15,1798.49,397.34,0.220930,119.899333,1.0000
teufel-tyre24,2018-09-20,19,2851.50,635.87,0.222995,150.078947,1.2632
teufel-tyre24,2018-09-21,13,1992.35,450.26,0.225994,153.257692,1.2308
teufel-tyre24,2018-09-22,9,830.40,187.39,0.225662,92.266667,1.1111
teufel-tyre24,2018-09-23,2,134.64,30.26,0.224747,67.320000,1.0000
teufel-tyre24,2018-09-24,31,2963.57,658.74,0.222279,95.599032,1.1613
teufel-tyre24,2018-09-25,19,1640.93,373.19,0.227426,86.364737,1.0526
teufel-tyre24,2018-09-26,16,2653.29,588.50,0.221800,165.830625,1.0625
teufel-tyre24,2018-09-27,21,3811.50,848.43,0.222597,181.500000,1.4286
teufel-tyre24,2018-09-28,18,1913.98,427.02,0.223106,106.332222,1.1111
teufel-tyre24,2018-09-29,1,127.30,27.84,0.218696,127.300000,2.0000
teufel-tyre24,2018-09-30,1,76.76,16.79,0.218734,76.760000,1.0000
teufel-tyre24,2018-10-01,18,1235.41,276.14,0.223521,68.633889,1.1667
teufel-tyre24,2018-10-02,24,2213.63,502.60,0.227048,92.234583,1.1250
teufel-tyre24,2018-10-03,4,628.24,141.99,0.226012,157.060000,1.7500
teufel-tyre24,2018-10-04,26,3245.58,725.04,0.223393,124.830000,1.1154
teufel-tyre24,2018-10-05,14,1778.17,408.54,0.229753,127.012143,1.5000
teufel-tyre24,2018-10-06,6,759.78,170.99,0.225052,126.630000,1.1667
teufel-tyre24,2018-10-07,3,169.05,38.42,0.227270,56.350000,1.0000
teufel-tyre24,2018-10-08,21,2412.98,543.28,0.225149,114.903810,1.4286
teufel-tyre24,2018-10-09,20,2119.89,483.12,0.227899,105.994500,1.3000
teufel-tyre24,2018-10-10,9,991.36,231.88,0.233901,110.151111,1.4444
teufel-tyre24,2018-10-11,20,1766.58,415.95,0.235455,88.329000,1.4000
teufel-tyre24,2018-10-12,12,1508.68,335.18,0.222168,125.723333,1.1667
teufel-tyre24,2018-10-13,8,644.51,155.98,0.242013,80.563750,1.0000
teufel-tyre24,2018-10-14,4,457.76,105.34,0.230121,114.440000,1.7500
teufel-tyre24,2018-10-15,25,3614.10,836.99,0.231590,144.564000,1.4000
teufel-tyre24,2018-10-16,27,2882.53,655.09,0.227262,106.760370,1.2963
teufel-tyre24,2018-10-17,23,3220.46,709.16,0.220205,140.020000,1.1739
teufel-tyre24,2018-10-18,19,1748.24,400.53,0.229105,92.012632,1.3158
teufel-tyre24,2018-10-19,23,2143.83,480.73,0.224239,93.210000,1.3043
teufel-tyre24,2018-10-20,5,431.89,98.07,0.227072,86.378000,1.2000
teufel-tyre24,2018-10-21,3,221.38,48.83,0.220571,73.793333,1.0000
teufel-tyre24,2018-10-22,22,2230.21,514.80,0.230830,101.373182,1.2273
teufel-tyre24,2018-10-23,19,1942.87,439.65,0.226289,102.256316,1.1053
teufel-tyre24,2018-10-24,25,3683.16,861.66,0.233946,147.326400,1.2800
teufel-tyre24,2018-10-25,8,674.59,150.95,0.223766,84.323750,1.0000
teufel-tyre24,2018-10-26,12,1064.34,237.02,0.222692,88.695000,1.0833
teufel-tyre24,2018-10-27,3,239.88,52.92,0.220610,79.960000,1.0000
teufel-tyre24,2018-10-28,1,482.24,105.48,0.218729,482.240000,1.0000
teufel-tyre24,2018-10-29,21,3023.70,685.66,0.226762,143.985714,1.7143
teufel-tyre24,2018-10-30,20,2639.49,599.21,0.227017,131.974500,1.3000
teufel-tyre24,2018-10-31,11,995.88,225.66,0.226594,90.534545,1.0909
teufel-tyre24,2018-11-08,1,101.19,42.95,0.424449,101.190000,3.0000
teufel-tyre24,2018-11-09,2,76.65,29.36,0.383040,38.325000,1.0000
teufel-tyre24,2018-11-11,1,95.38,43.76,0.458796,95.380000,1.0000
teufel-tyre24,2018-11-12,4,263.35,97.34,0.369622,65.837500,1.5000
teufel-tyre24,2018-11-13,12,832.80,228.70,0.274616,69.400000,2.4167
teufel-tyre24,2018-11-14,5,396.68,111.19,0.280302,79.336000,2.6000
teufel-tyre24,2018-11-15,3,95.22,27.26,0.286284,31.740000,1.0000
teufel-tyre24,2018-11-16,20,1230.33,316.35,0.257126,61.516500,1.4500
teufel-tyre24,2018-11-17,17,1463.28,354.42,0.242209,86.075294,1.4706
teufel-tyre24,2018-11-18,8,642.60,174.05,0.270853,80.325000,1.7500
teufel-tyre24,2018-11-19,38,3304.25,862.47,0.261018,86.953947,1.3947
teufel-tyre24,2018-11-20,40,3703.26,1018.42,0.275006,92.581500,1.3000
teufel-tyre24,2018-11-21,8,658.20,176.53,0.268201,82.275000,1.5000
partsrunner-tyre24,2018-01-02,3,287.71,65.08,0.226200,95.903333,1.0000
partsrunner-tyre24,2018-01-03,2,262.27,64.53,0.246044,131.135000,1.0000
partsrunner-tyre24,2018-01-04,2,38.73,9.57,0.247095,19.365000,1.0000
partsrunner-tyre24,2018-01-05,2,92.05,23.11,0.251059,46.025000,1.5000
partsrunner-tyre24,2018-01-09,1,196.02,48.84,0.249158,196.020000,1.0000
partsrunner-tyre24,2018-01-11,1,42.54,11.84,0.278326,42.540000,2.0000
partsrunner-tyre24,2018-01-12,3,278.00,69.24,0.249065,92.666667,1.0000
partsrunner-tyre24,2018-01-15,4,370.82,83.85,0.226120,92.705000,1.5000
partsrunner-tyre24,2018-01-17,2,91.00,23.43,0.257473,45.500000,1.0000
partsrunner-tyre24,2018-01-18,1,200.65,45.11,0.224819,200.650000,1.0000
partsrunner-tyre24,2018-01-19,1,222.64,47.96,0.215415,222.640000,2.0000
partsrunner-tyre24,2018-01-22,3,283.74,66.35,0.233841,94.580000,1.0000
partsrunner-tyre24,2018-01-23,1,111.22,25.00,0.224780,111.220000,1.0000
partsrunner-tyre24,2018-01-24,5,500.59,115.87,0.231467,100.118000,1.2000
partsrunner-tyre24,2018-01-26,1,110.68,27.48,0.248283,110.680000,2.0000
partsrunner-tyre24,2018-01-27,1,130.47,29.65,0.227255,130.470000,1.0000
partsrunner-tyre24,2018-01-29,2,167.66,44.41,0.264881,83.830000,1.5000
partsrunner-tyre24,2018-01-30,2,103.97,26.57,0.255554,51.985000,1.0000
partsrunner-tyre24,2018-02-01,1,53.26,11.97,0.224747,53.260000,1.0000
partsrunner-tyre24,2018-02-06,2,151.63,34.86,0.229902,75.815000,1.0000
partsrunner-tyre24,2018-02-10,2,51.76,12.68,0.244977,25.880000,1.0000
partsrunner-tyre24,2018-02-15,2,79.50,23.10,0.290566,39.750000,1.0000
partsrunner-tyre24,2018-02-19,3,334.47,79.11,0.236523,111.490000,1.3333
partsrunner-tyre24,2018-02-20,1,413.92,93.05,0.224802,413.920000,1.0000
partsrunner-tyre24,2018-02-21,1,15.34,4.46,0.290743,15.340000,1.0000
partsrunner-tyre24,2018-02-22,1,119.32,26.82,0.224774,119.320000,2.0000
partsrunner-tyre24,2018-02-23,1,480.59,108.04,0.224807,480.590000,1.0000
partsrunner-tyre24,2018-02-26,2,99.54,26.90,0.270243,49.770000,1.0000
partsrunner-tyre24,2018-02-27,1,211.92,47.64,0.224802,211.920000,2.0000
partsrunner-tyre24,2018-02-28,1,52.48,12.26,0.233613,52.480000,1.0000
partsrunner-tyre24,2018-03-01,3,188.41,47.23,0.250677,62.803333,1.0000
partsrunner-tyre24,2018-03-02,3,304.25,74.40,0.244536,101.416667,1.6667
partsrunner-tyre24,2018-03-04,1,139.56,41.76,0.299226,139.560000,1.0000
partsrunner-tyre24,2018-03-05,1,39.66,10.28,0.259203,39.660000,1.0000
partsrunner-tyre24,2018-03-06,3,92.75,22.74,0.245175,30.916667,1.0000
partsrunner-tyre24,2018-03-07,3,254.27,57.56,0.226374,84.756667,1.0000
partsrunner-tyre24,2018-03-08,2,79.76,23.20,0.290873,39.880000,1.0000
partsrunner-tyre24,2018-03-09,3,278.19,64.67,0.232467,92.730000,1.0000
partsrunner-tyre24,2018-03-10,3,142.52,33.03,0.231757,47.506667,1.0000
partsrunner-tyre24,2018-03-12,4,332.11,76.42,0.230104,83.027500,1.0000
partsrunner-tyre24,2018-03-13,5,395.67,88.95,0.224809,79.134000,1.2000
partsrunner-tyre24,2018-03-14,1,264.35,63.30,0.239455,264.350000,1.0000
partsrunner-tyre24,2018-03-15,3,280.09,64.91,0.231747,93.363333,1.3333
partsrunner-tyre24,2018-03-16,1,14.02,4.08,0.291013,14.020000,1.0000
partsrunner-tyre24,2018-03-19,6,770.58,176.91,0.229580,128.430000,1.1667
partsrunner-tyre24,2018-03-20,3,268.00,60.25,0.224813,89.333333,1.3333
partsrunner-tyre24,2018-03-22,3,380.33,85.50,0.224805,126.776667,1.0000
partsrunner-tyre24,2018-03-25,1,90.99,23.58,0.259149,90.990000,1.0000
partsrunner-tyre24,2018-03-27,1,11.20,3.26,0.291071,11.200000,1.0000
partsrunner-tyre24,2018-03-28,1,49.70,12.88,0.259155,49.700000,1.0000
partsrunner-tyre24,2018-03-29,2,176.21,43.44,0.246524,88.105000,2.0000
partsrunner-tyre24,2018-04-04,2,224.85,59.18,0.263198,112.425000,3.5000
partsrunner-tyre24,2018-04-05,1,40.60,10.52,0.259113,40.600000,1.0000
partsrunner-tyre24,2018-04-06,1,31.68,-1.83,-0.057765,31.680000,1.0000
partsrunner-tyre24,2018-04-09,2,162.17,36.96,0.227909,81.085000,1.0000
partsrunner-tyre24,2018-04-10,1,101.54,22.80,0.224542,101.540000,1.0000
partsrunner-tyre24,2018-04-11,2,75.16,20.58,0.273816,37.580000,1.0000
partsrunner-tyre24,2018-04-12,4,441.93,101.47,0.229606,110.482500,1.0000
partsrunner-tyre24,2018-04-13,1,48.29,11.43,0.236695,48.290000,1.0000
partsrunner-tyre24,2018-04-15,1,224.17,50.39,0.224785,224.170000,2.0000
partsrunner-tyre24,2018-04-16,2,92.80,29.52,0.318103,46.400000,1.0000
partsrunner-tyre24,2018-04-17,2,187.04,42.04,0.224765,93.520000,1.0000
partsrunner-tyre24,2018-04-18,3,289.03,70.76,0.244819,96.343333,1.3333
partsrunner-tyre24,2018-04-19,2,172.23,38.72,0.224816,86.115000,1.0000
partsrunner-tyre24,2018-04-20,1,159.87,35.94,0.224808,159.870000,1.0000
partsrunner-tyre24,2018-04-21,1,277.58,67.23,0.242200,277.580000,6.0000
partsrunner-tyre24,2018-04-23,3,126.46,32.20,0.254626,42.153333,1.0000
partsrunner-tyre24,2018-04-24,5,296.42,77.03,0.259868,59.284000,1.4000
partsrunner-tyre24,2018-04-26,2,164.89,40.46,0.245376,82.445000,1.5000
partsrunner-tyre24,2018-04-28,1,98.13,23.77,0.242230,98.130000,2.0000
partsrunner-tyre24,2018-05-01,1,367.42,84.10,0.228893,367.420000,3.0000
partsrunner-tyre24,2018-05-02,2,131.17,31.62,0.241061,65.585000,1.0000
partsrunner-tyre24,2018-05-03,3,458.56,115.93,0.252813,152.853333,1.3333
partsrunner-tyre24,2018-05-04,2,148.90,34.36,0.230759,74.450000,1.0000
partsrunner-tyre24,2018-05-05,1,64.72,15.32,0.236712,64.720000,1.0000
partsrunner-tyre24,2018-05-06,1,149.37,33.58,0.224811,149.370000,1.0000
partsrunner-tyre24,2018-05-07,1,173.50,41.05,0.236599,173.500000,1.0000
partsrunner-tyre24,2018-05-08,4,588.58,133.05,0.226053,147.145000,1.2500
partsrunner-tyre24,2018-05-09,2,369.86,83.71,0.226329,184.930000,2.0000
partsrunner-tyre24,2018-05-14,1,87.81,22.77,0.259310,87.810000,1.0000
partsrunner-tyre24,2018-05-15,3,316.66,97.80,0.308849,105.553333,1.3333
partsrunner-tyre24,2018-05-16,2,464.45,106.94,0.230251,232.225000,1.5000
partsrunner-tyre24,2018-05-17,1,124.80,32.36,0.259295,124.800000,1.0000
partsrunner-tyre24,2018-05-18,1,56.33,12.66,0.224747,56.330000,1.0000
partsrunner-tyre24,2018-05-20,2,415.78,93.46,0.224782,207.890000,1.0000
partsrunner-tyre24,2018-05-21,1,111.46,25.06,0.224834,111.460000,1.0000
partsrunner-tyre24,2018-05-22,7,361.19,85.30,0.236164,51.598571,1.0000
partsrunner-tyre24,2018-05-24,4,284.14,66.45,0.233864,71.035000,1.2500
partsrunner-tyre24,2018-05-25,3,188.05,47.99,0.255198,62.683333,2.0000
partsrunner-tyre24,2018-05-26,1,132.00,29.68,0.224848,132.000000,2.0000
partsrunner-tyre24,2018-05-28,2,248.56,67.96,0.273415,124.280000,1.5000
partsrunner-tyre24,2018-05-29,3,333.36,76.94,0.230802,111.120000,1.0000
partsrunner-tyre24,2018-05-30,4,353.44,84.13,0.238032,88.360000,1.5000
partsrunner-tyre24,2018-06-01,1,158.72,37.56,0.236643,158.720000,2.0000
partsrunner-tyre24,2018-06-04,6,451.46,103.44,0.229123,75.243333,1.0000
partsrunner-tyre24,2018-06-05,1,65.80,19.12,0.290578,65.800000,1.0000
partsrunner-tyre24,2018-06-06,1,145.63,32.74,0.224816,145.630000,1.0000
partsrunner-tyre24,2018-06-07,1,98.89,22.23,0.224795,98.890000,1.0000
partsrunner-tyre24,2018-06-08,4,668.88,151.10,0.225900,167.220000,1.2500
partsrunner-tyre24,2018-06-09,1,58.86,13.23,0.224771,58.860000,1.0000
partsrunner-tyre24,2018-06-10,1,63.05,15.29,0.242506,63.050000,2.0000
partsrunner-tyre24,2018-06-11,3,383.45,93.24,0.243161,127.816667,1.0000
partsrunner-tyre24,2018-06-12,1,127.10,29.05,0.228560,127.100000,2.0000
partsrunner-tyre24,2018-06-13,3,143.16,39.58,0.276474,47.720000,1.6667
partsrunner-tyre24,2018-06-14,4,394.72,93.30,0.236370,98.680000,1.5000
partsrunner-tyre24,2018-06-15,2,69.17,20.13,0.291022,34.585000,1.0000
partsrunner-tyre24,2018-06-16,3,118.47,27.68,0.233646,39.490000,1.0000
partsrunner-tyre24,2018-06-17,1,44.68,11.58,0.259176,44.680000,1.0000
partsrunner-tyre24,2018-06-18,1,85.22,20.16,0.236564,85.220000,1.0000
partsrunner-tyre24,2018-06-19,2,97.23,24.18,0.248689,48.615000,1.0000
partsrunner-tyre24,2018-06-21,6,551.08,184.03,0.333944,91.846667,1.6667
partsrunner-tyre24,2018-06-26,3,348.08,83.95,0.241180,116.026667,2.3333
partsrunner-tyre24,2018-06-27,1,81.17,18.25,0.224837,81.170000,1.0000
partsrunner-tyre24,2018-06-28,2,85.01,22.78,0.267968,42.505000,1.5000
partsrunner-tyre24,2018-06-29,1,20.75,5.38,0.259277,20.750000,1.0000
partsrunner-tyre24,2018-07-02,2,331.90,83.62,0.251943,165.950000,1.0000
partsrunner-tyre24,2018-07-03,1,68.47,15.39,0.224770,68.470000,1.0000
partsrunner-tyre24,2018-07-04,3,316.26,75.22,0.237842,105.420000,1.0000
partsrunner-tyre24,2018-07-05,2,115.68,26.67,0.230550,57.840000,1.0000
partsrunner-tyre24,2018-07-06,4,635.28,153.27,0.241264,158.820000,1.0000
partsrunner-tyre24,2018-07-07,3,194.38,56.52,0.290771,64.793333,1.6667
partsrunner-tyre24,2018-07-08,1,75.79,17.49,0.230769,75.790000,2.0000
partsrunner-tyre24,2018-07-09,4,310.76,71.05,0.228633,77.690000,1.0000
partsrunner-tyre24,2018-07-10,4,249.86,63.84,0.255503,62.465000,1.0000
partsrunner-tyre24,2018-07-11,5,310.09,77.40,0.249605,62.018000,1.2000
partsrunner-tyre24,2018-07-12,6,508.46,130.29,0.256244,84.743333,1.0000
partsrunner-tyre24,2018-07-13,1,107.22,28.46,0.265436,107.220000,2.0000
partsrunner-tyre24,2018-07-14,1,32.82,9.54,0.290676,32.820000,1.0000
partsrunner-tyre24,2018-07-16,5,479.20,108.70,0.226836,95.840000,1.2000
partsrunner-tyre24,2018-07-17,8,731.10,179.27,0.245206,91.387500,1.3750
partsrunner-tyre24,2018-07-18,3,424.43,107.46,0.253187,141.476667,1.0000
partsrunner-tyre24,2018-07-19,4,591.13,142.48,0.241030,147.782500,1.2500
partsrunner-tyre24,2018-07-20,3,208.02,47.52,0.228440,69.340000,1.0000
partsrunner-tyre24,2018-07-21,3,200.49,45.98,0.229338,66.830000,1.0000
partsrunner-tyre24,2018-07-22,1,7.98,2.32,0.290727,7.980000,1.0000
partsrunner-tyre24,2018-07-23,4,425.89,98.34,0.230905,106.472500,1.2500
partsrunner-tyre24,2018-07-24,2,157.46,36.40,0.231170,78.730000,1.0000
partsrunner-tyre24,2018-07-25,2,209.57,47.57,0.226989,104.785000,1.0000
partsrunner-tyre24,2018-07-26,5,466.62,116.65,0.249989,93.324000,1.2000
partsrunner-tyre24,2018-07-27,5,439.63,112.05,0.254873,87.926000,1.0000
partsrunner-tyre24,2018-07-30,7,922.42,215.84,0.233993,131.774286,1.4286
partsrunner-tyre24,2018-07-31,6,452.02,110.15,0.243684,75.336667,1.1667
partsrunner-tyre24,2018-08-01,5,496.32,124.68,0.251209,99.264000,1.2000
partsrunner-tyre24,2018-08-02,5,636.82,154.69,0.242910,127.364000,1.4000
partsrunner-tyre24,2018-08-03,3,454.22,105.68,0.232663,151.406667,1.6667
partsrunner-tyre24,2018-08-06,5,592.25,135.74,0.229194,118.450000,1.0000
partsrunner-tyre24,2018-08-07,5,547.49,133.03,0.242982,109.498000,1.2000
partsrunner-tyre24,2018-08-08,2,181.60,44.70,0.246145,90.800000,1.5000
partsrunner-tyre24,2018-08-09,1,268.54,60.37,0.224808,268.540000,1.0000
partsrunner-tyre24,2018-08-10,3,210.33,59.06,0.280797,70.110000,1.3333
partsrunner-tyre24,2018-08-13,5,430.37,99.18,0.230453,86.074000,1.0000
partsrunner-tyre24,2018-08-14,1,44.02,11.42,0.259428,44.020000,1.0000
partsrunner-tyre24,2018-08-15,1,42.06,9.95,0.236567,42.060000,1.0000
partsrunner-tyre24,2018-08-16,2,619.75,140.94,0.227414,309.875000,1.5000
partsrunner-tyre24,2018-08-17,2,187.43,41.63,0.222110,93.715000,2.0000
partsrunner-tyre24,2018-08-18,1,85.68,24.90,0.290616,85.680000,1.0000
partsrunner-tyre24,2018-08-19,1,265.61,64.05,0.241143,265.610000,4.0000
partsrunner-tyre24,2018-08-20,6,502.75,122.71,0.244078,83.791667,1.3333
partsrunner-tyre24,2018-08-22,1,125.57,29.71,0.236601,125.570000,2.0000
partsrunner-tyre24,2018-08-24,4,581.23,132.86,0.228584,145.307500,1.5000
partsrunner-tyre24,2018-08-27,4,631.25,148.05,0.234535,157.812500,2.5000
partsrunner-tyre24,2018-08-28,6,558.44,128.07,0.229335,93.073333,1.6667
partsrunner-tyre24,2018-08-29,1,37.71,12.74,0.337841,37.710000,1.0000
partsrunner-tyre24,2018-08-30,1,46.52,17.26,0.371023,46.520000,2.0000
partsrunner-tyre24,2018-08-31,2,145.79,32.36,0.221963,72.895000,1.5000
partsrunner-tyre24,2018-09-01,1,22.21,5.76,0.259343,22.210000,1.0000
partsrunner-tyre24,2018-09-04,4,302.52,72.08,0.238265,75.630000,1.2500
partsrunner-tyre24,2018-09-05,2,131.81,32.67,0.247857,65.905000,2.0000
partsrunner-tyre24,2018-09-07,2,83.58,24.26,0.290261,41.790000,1.0000
partsrunner-tyre24,2018-09-09,1,6.27,1.82,0.290271,6.270000,1.0000
partsrunner-tyre24,2018-09-10,3,145.93,30.21,0.207017,48.643333,1.0000
partsrunner-tyre24,2018-09-11,4,489.56,110.05,0.224794,122.390000,1.5000
partsrunner-tyre24,2018-09-12,3,140.72,29.44,0.209210,46.906667,1.0000
partsrunner-tyre24,2018-09-13,3,275.62,72.98,0.264785,91.873333,2.0000
partsrunner-tyre24,2018-09-17,3,298.12,77.24,0.259090,99.373333,1.3333
partsrunner-tyre24,2018-09-18,4,329.91,76.19,0.230942,82.477500,1.7500
partsrunner-tyre24,2018-09-19,1,8.53,2.48,0.290739,8.530000,1.0000
partsrunner-tyre24,2018-09-20,2,326.72,73.45,0.224810,163.360000,1.0000
partsrunner-tyre24,2018-09-21,2,229.02,59.06,0.257881,114.510000,2.0000
partsrunner-tyre24,2018-09-22,1,11.12,3.23,0.290468,11.120000,1.0000
partsrunner-tyre24,2018-09-23,1,60.62,13.63,0.224843,60.620000,1.0000
partsrunner-tyre24,2018-09-24,2,122.65,30.55,0.249083,61.325000,1.5000
partsrunner-tyre24,2018-09-25,2,269.34,62.18,0.230861,134.670000,1.5000
partsrunner-tyre24,2018-09-26,1,67.89,16.62,0.244808,67.890000,2.0000
partsrunner-tyre24,2018-09-27,3,64.64,18.80,0.290842,21.546667,1.0000
partsrunner-tyre24,2018-09-28,2,93.02,22.96,0.246829,46.510000,1.0000
partsrunner-tyre24,2018-10-01,3,351.04,85.56,0.243733,117.013333,1.0000
partsrunner-tyre24,2018-10-02,3,348.60,79.38,0.227711,116.200000,1.6667
partsrunner-tyre24,2018-10-03,1,140.34,31.55,0.224811,140.340000,1.0000
partsrunner-tyre24,2018-10-04,6,664.29,149.37,0.224857,110.715000,1.5000
partsrunner-tyre24,2018-10-05,1,66.54,14.96,0.224827,66.540000,1.0000
partsrunner-tyre24,2018-10-08,3,227.74,62.45,0.274216,75.913333,1.6667
partsrunner-tyre24,2018-10-09,2,444.79,112.75,0.253490,222.395000,2.0000
partsrunner-tyre24,2018-10-12,1,20.97,5.44,0.259418,20.970000,1.0000
partsrunner-tyre24,2018-10-15,3,738.57,166.97,0.226072,246.190000,1.0000
partsrunner-tyre24,2018-10-16,2,113.22,28.08,0.248013,56.610000,1.0000
partsrunner-tyre24,2018-10-17,2,296.16,66.58,0.224811,148.080000,1.0000
partsrunner-tyre24,2018-10-18,2,284.66,67.91,0.238565,142.330000,3.0000
partsrunner-tyre24,2018-10-19,1,61.10,15.84,0.259247,61.100000,1.0000
partsrunner-tyre24,2018-10-21,1,44.70,11.59,0.259284,44.700000,2.0000
partsrunner-tyre24,2018-10-22,4,235.82,58.84,0.249512,58.955000,1.2500
partsrunner-tyre24,2018-10-23,2,96.91,26.61,0.274585,48.455000,1.5000
partsrunner-tyre24,2018-10-24,1,13.54,3.94,0.290990,13.540000,1.0000
partsrunner-tyre24,2018-10-25,1,79.86,23.16,0.290008,79.860000,1.0000
partsrunner-tyre24,2018-10-27,1,9.83,2.86,0.290946,9.830000,1.0000
partsrunner-tyre24,2018-10-29,2,55.44,13.85,0.249820,27.720000,1.0000
partsrunner-tyre24,2018-11-07,1,37.20,17.64,0.474194,37.200000,1.0000
partsrunner-tyre24,2018-11-08,1,61.33,24.52,0.399804,61.330000,1.0000
